"COMPANYNUMBER","EQUIPMENTNUMBER","DESC25A","DESC25B","DESC25C","SERIALNUMBER","MODELNO","EQUIPSTATCDE","DEPARTMENTNO","ITEMCLASS","JOBNUMBER","WHSE","MODELYR"
1,"9951531","A002051","","TBD","","","",0,0,"","",0
1,"9952321","A001715","","TBD","","","",0,0,"","",0
1,"9955681","A002056","","TBD","","","",0,0,"","",0
1,"9955691","A002057","","TBD","","","",0,0,"","",0
1,"9955841","A002089","","TBD","","","",0,0,"","",0
1,"9955851","A002090","","TBD","","","",0,0,"","",0
1,"9955861","A002091","","TBD","","","",0,0,"","",0
1,"9955871","A002683","","TBD","","","",0,0,"","",0
1,"9955881","A002684","","TBD","","","",0,0,"","",0
1,"9955891","A002685","","TBD","","","",0,0,"","",0
1,"9955901","A002686","","TBD","","","",0,0,"","",0
1,"9955911","A002696","","TBD","","","",0,0,"","",0
1,"9955921","A002697","","TBD","","","",0,0,"","",0
1,"9956291","A002226","","TBD","","","",0,0,"","",0
1,"9956311","A002228","","TBD","","","",0,0,"","",0
1,"9956321","A002229","","TBD","","","",0,0,"","",0
1,"9956331","A002230","","TBD","","","",0,0,"","",0
1,"9956341","A002231","","TBD","","","",0,0,"","",0
1,"9956351","A002232","","TBD","","","",0,0,"","",0
1,"9956361","A002233","","TBD","","","",0,0,"","",0
1,"9956411","A002238","","TBD","","","",0,0,"","",0
1,"9956471","A002350","","TBD","","","",0,0,"","",0
1,"9956501","A002427","","TBD","","","",0,0,"","",0
1,"9956761","A002582.6","","TBD","","","",0,0,"","",0
1,"9956831","A002584.2","","TBD","","","",0,0,"","",0
1,"9956981","A002774","","TBD","","","",0,0,"","",0
1,"9956991","A002775","","TBD","","","",0,0,"","",0
1,"9957001","A002776","","TBD","","","",0,0,"","",0
1,"9957011","A002777","","TBD","","","",0,0,"","",0
1,"9957021","A002778","","TBD","","","",0,0,"","",0
1,"75460","MQ HONDA RAMMER","","","A8284","","5",22,708,"302970","",2016
1,"9957072","A2783","","TBD","","","",0,0,"","",0
1,"9957081","A002784","","TBD","","","",0,0,"","",0
1,"9957111","A002860","","TBD","","","",0,0,"","",0
1,"9957251","A002861","","TBD","","","",0,0,"","",0
1,"9957261","A002862","","TBD","","","",0,0,"","",0
1,"9957271","A002863","","TBD","","","",0,0,"","",0
1,"9957281","A002864","","TBD","","","",0,0,"","",0
1,"9957291","A002865","","TBD","","","",0,0,"","",0
1,"9957821","A003087","","TBD","","","",0,0,"","",0
1,"9959781","A003574","","TBD","","","",0,0,"","",0
1,"9959871","A003575","","TBD","","","",0,0,"","",0
1,"9959891","A003576","","TBD","","","",0,0,"","",0
1,"9959921","A003658","","TBD","","","",0,0,"","",0
1,"9959951","2011 APT 190 PVMT BREAKER","","TBD","","","",0,0,"","",0
1,"9959981","A003659","","TBD","","","",0,0,"","",0
1,"9960651","A002838","","TBD","","","",0,0,"","",0
1,"9960661","A002839","","TBD","","","",0,0,"","",0
1,"9960671","A002840","","TBD","","","",0,0,"","",0
1,"9960681","A002841","","TBD","","","",0,0,"","",0
1,"9960780","A001246","","TBD","","","",0,0,"","",0
1,"9960802","A002934","","TBD","","","",0,0,"","",0
1,"9960950","A001513","","TBD","","","",0,0,"","",0
1,"9960971","A003442","","TBD","","","",0,0,"","",0
1,"9960980","A001634","","TBD","","","",0,0,"","",0
1,"9960990","A001635","","TBD","","","",0,0,"","",0
1,"9961040","A001693","","TBD","","","",0,0,"","",0
1,"9961041","A002846","","TBD","","","",0,0,"","",0
1,"9961080","A001692","","TBD","","","",0,0,"","",0
1,"9961090","A001695","","TBD","","","",0,0,"","",0
1,"9961110","A001761","","TBD","","","",0,0,"","",0
1,"9961150","A001636","","TBD","","","",0,0,"","",0
1,"9961160","A001637","","TBD","","","",0,0,"","",0
1,"9961170","96 DITCH WITCH JT82 DIRE","","TBD","","","",0,0,"","",0
1,"9961190","A001700","","TBD","","","",0,0,"","",0
1,"9961210","97 MCELROY TAMER","","TBD","","","",0,0,"","",0
1,"9961370","A001907","","TBD","","","",0,0,"","",0
1,"9961450","A001914","","TBD","","","",0,0,"","",0
1,"9961521","A003088","","TBD","","","",0,0,"","",0
1,"9961660","A002273","","TBD","","","",0,0,"","",0
1,"9961670","A002274","","TBD","","","",0,0,"","",0
1,"9961671","A002908","","TBD","","","",0,0,"","",0
1,"9961681","A002910","","TBD","","","",0,0,"","",0
1,"9961702","A002912","","TBD","","","",0,0,"","",0
1,"9961801","A003015","","TBD","","","",0,0,"","",0
1,"9961831","A003859","","TBD","","","5",0,0,"","",0
1,"9965191","A003583","","TBD","","","5",0,0,"","",0
1,"27320A","LT2732 ADD'L HOIST","","","","","4",0,0,"","",0
1,"9962172","A002932","","TBD","","","",0,0,"","",0
1,"9962181","A003296","","TBD","","","",0,0,"","",0
1,"9962861","A003054","","TBD","","","",0,0,"","",0
1,"9963901","A003550","","TBD","","","",0,0,"","",0
1,"9965161","A003239","","TBD","","","",0,0,"","",0
1,"9968341","A003466.1","","TBD","","","5",0,0,"","",0
1,"9968101","A003353.11","","TBD","","","",0,0,"","",0
1,"9968102","A003353.12","","TBD","","","",0,0,"","",0
1,"9968103","A003353.13","","TBD","","","",0,0,"","",0
1,"9968111","A003353.21","","TBD","","","",0,0,"","",0
1,"9968121","A003353.22","","TBD","","","",0,0,"","",0
1,"9968131","A003353.23","","TBD","","","",0,0,"","",0
1,"9968141","A003353.31","","TBD","","","",0,0,"","",0
1,"9968151","A003353.32","","TBD","","","",0,0,"","",0
1,"9968161","A003353.33","","TBD","","","",0,0,"","",0
1,"9968171","A003353.41","","TBD","","","",0,0,"","",0
1,"9968181","A003353.43","","TBD","","","",0,0,"","",0
1,"9968191","A003353.51","","TBD","","","",0,0,"","",0
1,"9968201","A003353.52","","TBD","","","",0,0,"","",0
1,"9968221","A003353.53","","TBD","","","",0,0,"","",0
1,"9968231","A003354","","TBD","","","",0,0,"","",0
1,"9968241","A003352.1","","TBD","","","",0,0,"","",0
1,"9968251","A003352.2","","TBD","","","",0,0,"","",0
1,"9968311","2011 GOLDAK 902","","TBD","","","",0,0,"","",0
1,"9968411","A003468","","TBD","","","5",0,0,"","",0
1,"9968471","A003466.2","","TBD","","","5",0,0,"","",0
1,"9968511","A003467","","TBD","","","5",0,0,"","",0
1,"9968661","A003578","","TBD","","","5",0,0,"","",0
1,"9968671","A003577","","TBD","","","5",0,0,"","",0
1,"9968731","A003661","","TBD","","","5",0,0,"","",0
1,"9969191","A003584","","TBD","","","5",0,0,"","",0
1,"9968821","A003662","","TBD","","","",0,0,"","",0
1,"9969070","FOOTAGE SQUEEZE TOOL","","TBD","","","",0,0,"","",0
1,"9969711","A003683.3","","TBD","","","5",0,0,"","",0
1,"9970001","A003718","","TBD","","","5",0,0,"","",0
1,"9969970","A002663","","TBD","","","",0,0,"","",0
1,"9969981","A002895","","TBD","","","",0,0,"","",0
1,"9970411","WANCO WLT PORTABLE LIGHT","","TBD","","","5",0,0,"","",0
1,"9970282","A003002","","TBD","","","",0,0,"","",0
1,"9970391","A003142","","TBD","","","",0,0,"","",0
1,"9970401","A003143","","TBD","","","",0,0,"","",0
1,"9970421","WANCO PORTABLE LIGHTING","","TBD","","","5",0,0,"","",0
1,"9977881","A003683.4","","TBD","","","5",0,0,"","",0
1,"9972402","A000724","","TBD","","","",0,0,"","",0
1,"9973041","A003657","","TBD","","","",0,0,"","",0
1,"79461","A003575","","","","","5",0,0,"","",0
1,"9979391","A003564","","TBD","","","",0,0,"","",0
1,"9979401","A000794","","TBD","","","",0,0,"","",0
1,"9979431","A003563","","TBD","","","",0,0,"","",0
1,"9979501","A003651","","TBD","","","5",0,0,"","",0
1,"9979481","A003565","","TBD","","","",0,0,"","",0
1,"9979541","A003654","","TBD","","","5",0,0,"","",0
1,"9981991","A003683.1","","TBD","","","5",0,0,"","",0
1,"9980571","A003274.1","","TBD","","","",0,0,"","",0
1,"9980651","A003274.2","","TBD","","","",0,0,"","",0
1,"9980681","A003274.3","","TBD","","","",0,0,"","",0
1,"9981001","A000810","","TBD","","","",0,0,"","",0
1,"9981661","A003274.4","","TBD","","","",0,0,"","",0
1,"9981821","A003274.5","","TBD","","","",0,0,"","",0
1,"9981851","A003274.6","","TBD","","","",0,0,"","",0
1,"9982001","A003647","","TBD","","","5",0,0,"","",0
1,"9987801","A003715","","TBD","","","5",0,0,"","",0
1,"9982011","A003274.7","","TBD","","","",0,0,"","",0
1,"9985501","A000855","","TBD","","","",0,0,"","",0
1,"9985931","A003275","","TBD","","","",0,0,"","",0
1,"9986961","A003276","","TBD","","","",0,0,"","",0
1,"9987800","A000878","","TBD","","","",0,0,"","",0
1,"9989801","A003561","","TBD","","","5",0,0,"","",0
1,"9988200","A000882","","TBD","","","",0,0,"","",0
1,"9989981","A003780","","TBD","","","5",0,0,"","",0
1,"9992931","A003683.2","","TBD","","","5",0,0,"","",0
1,"9990500","A000905","","TBD","","","",0,0,"","",0
1,"9992201","A000922","","TBD","","","",0,0,"","",0
1,"9992301","A000923","","TBD","","","",0,0,"","",0
1,"9992971","A003652","","TBD","","","5",0,0,"","",0
1,"9993431","A003653","","TBD","","","4",0,0,"","",0
1,"9993100","A000973","","TBD","","","",0,0,"","",0
1,"9993491","A003648","","TBD","","","5",0,0,"","",0
1,"9996881","A003649","","TBD","","","5",0,0,"","",0
1,"9964000","A00064","","TBD","","","5",0,0,"","",0
1,"9997961","A003560","","TBD","","","",0,0,"","",0
1,"9999800","A000998","","TBD","","","",0,0,"","",0
1,"9912422","A001242","","TBD","","","",0,0,"","",0
1,"9912501","A001250","","TBD","","","",0,0,"","",0
1,"9914061","A001358","","TBD","","","",0,0,"","",0
1,"9914941","A001494","","TBD","","","",0,0,"","",0
1,"9914951","A001495","","TBD","","","",0,0,"","",0
1,"9922861","A002286","","TBD","","","",0,0,"","",0
1,"9922901","A002290","","TBD","","","",0,0,"","",0
1,"9922991","A002299","","TBD","","","",0,0,"","",0
1,"9923551","A002355","","TBD","","","",0,0,"","",0
1,"9923891","A002389","","TBD","","","",0,0,"","",0
1,"9923961","A002396","","TBD","","","",0,0,"","",0
1,"9923971","A002397","","TBD","","","",0,0,"","",0
1,"9923982","A002398","","TBD","","","",0,0,"","",0
1,"9923991","A002399","","TBD","","","",0,0,"","",0
1,"9924001","A002400","","TBD","","","",0,0,"","",0
1,"9924011","A002401","","TBD","","","",0,0,"","",0
1,"9924021","A002402","","TBD","","","",0,0,"","",0
1,"9924071","A002407","","TBD","","","",0,0,"","",0
1,"9924241","A002424","","TBD","","","",0,0,"","",0
1,"9924251","A002425","","TBD","","","",0,0,"","",0
1,"9925091","A002509","","TBD","","","",0,0,"","",0
1,"9925101","A002510","","TBD","","","",0,0,"","",0
1,"9925161","A002516","","TBD","","","",0,0,"","",0
1,"9925171","A002517","","TBD","","","",0,0,"","",0
1,"9925181","A002518","","TBD","","","",0,0,"","",0
1,"9925191","A002519","","TBD","","","",0,0,"","",0
1,"30291","A000507","","TBD","","","",0,0,"","",0
1,"9933041","A000972","","TBD","","","",0,0,"","",0
1,"9933441","A001388","","TBD","","","",0,0,"","",0
1,"9933801","A001398","","TBD","","","",0,0,"","",0
1,"9933931","A001508","","TBD","","","",0,0,"","",0
1,"9933971","A001502","","TBD","","","",0,0,"","",0
1,"9934051","A002475","","TBD","","","",0,0,"","",0
1,"9951071","A003350.14","","TBD","","","",0,0,"","",0
1,"9951122","A003350.22","","TBD","","","",0,0,"","",0
1,"9951142","A003350.23","","TBD","","","",0,0,"","",0
1,"9960501","A000728","","TBD","","","",0,0,"","",0
1,"9961001","A001644","","TBD","","","",0,0,"","",0
1,"9961221","A001686","","TBD","","","",0,0,"","",0
1,"9961231","A001701","","TBD","","","",0,0,"","",0
1,"9961251","A001703","","TBD","","","",0,0,"","",0
1,"9961291","A001765","","TBD","","","",0,0,"","",0
1,"9961301","A001766","","TBD","","","",0,0,"","",0
1,"9961441","A001913","","TBD","","","",0,0,"","",0
1,"9961491","A001972","","TBD","","","",0,0,"","",0
1,"9961651","A002272","","TBD","","","",0,0,"","",0
1,"9961811","A002367","","TBD","","","",0,0,"","",0
1,"9969961","A002662","","TBD","","","",0,0,"","",0
1,"9995101","A000951","","TBD","","","",0,0,"","",0
1,"9995201","A000952","","TBD","","","",0,0,"","",0
1,"48300","MARKSMAN","MINI EX TRAILER","","1M9BE1429FL516423","2100","5",12,401,"301970","",2016
1,"48310","MARKSMAN","MINI EX TRAILER","","1M9BE1420FL516424","2100","5",52,401,"305970","YUMA",2016
1,"48320","WATER BUFFALO","500 GALS","","1M9BT0823FL516377","2000","6",52,430,"305970","",2016
1,"48330","WATER BUFFALO","500 GALS","","1M9BT0823FL516430","1800","6",52,430,"305970","",2016
1,"15290","FORD","F150","","1FTEX1CG2GKD18703","4430","5",52,110,"305970","",2016
1,"15300","FORD","F150","","1FTEX1CG3GKD18712","4430","5",52,110,"305970","",2016
1,"15310","FORD","F150","","1FTEX1CG8GKD18706","4430","5",32,110,"303970","",2016
1,"15320","FORD","F150","","1FTEX1CGXGKD18710","4430","5",32,110,"303970","",2016
1,"15330","FORD","F150","","1FTEX1CGXGKD18707","4430","5",112,110,"311970","",2016
1,"15340","FORD","F150","","1FTEX1CG6GKD18705","4430","5",52,110,"305970","",2016
1,"15350","FORD","F150","","1FTEX1CG5GKD18713","4430","5",32,110,"303970","",2016
1,"15360","FORD","F150","","1FTEX1CG4GKD18704","4430","5",52,110,"305970","TAHOE",2016
1,"15370","FORD","F150","","1FTEX1CG3GKD18709","4430","5",42,110,"304970","",2016
1,"15380","FORD","F150","","1FTEX1CG1GKD18708","4430","2",92,110,"309970","",2016
1,"56470","AIRMAN-GENERATOR","SDG25","","1233A30341","","5",22,807,"302970","",2003
1,"75470","MQ HONDA RAMMER","","","A8307","","5",22,708,"302970","",2016
1,"75480","MQ HONDA RAMMER","","","Y7354","","5",22,708,"302970","",2016
1,"75500","MQ HONDA RAMMER","","","A5227","","5",22,0,"302970","",2016
1,"75520","MQ HONDA RAMMER","","","A5644","","5",22,708,"302970","",2016
1,"75530","BOMAG HONDA RAMMER","","","101540581107","","5",42,708,"304970","",2016
1,"75540","MQ HONDA RAMMER","","","P1526","","5",42,708,"304970","",2016
1,"29590","FORD","F350","","1FDRF3GT3GEC61445","26000","5",42,205,"304970","",2016
1,"52040","SULLIVAN PALATEK","185 CFM","","32707","","6",42,510,"304970","",2016
1,"27480A","LT2748 ADD'L","","","","","7",2,0,"300970","",0
1,"27490A","LT2749 ADD'L","","","","","7",2,0,"300970","",0
1,"27500A","LT2750 ADD'L","","","","","4",0,0,"","",0
1,"27510A","LT2751 ADD'L","","","","","2",42,0,"304970","",0
1,"27520A","LT2752 ADD'L","","","","","5",102,0,"310970","",0
1,"27530A","LT2753 ADD'L","","","","","7",2,0,"300970","",0
1,"27540A","LT2754 ADD'L","","","","","4",0,0,"","",0
1,"27550A","LT2755 ADD'L","","","","","4",0,0,"","",0
1,"27580A","LT2758 ADD'L","","","","","4",0,0,"","",0
1,"27590A","LT2759 ADD'L","","","","","4",0,0,"","",0
1,"27600A","LT2760 ADD'L","","","","","4",0,0,"","",0
1,"27610A","LT2761 ADD'L","","","","","7",2,0,"300970","SOLD",0
1,"27650A","LT2765 ADD'L","","","","","5",2,0,"303970","PETE",0
1,"27680A","LT2768 ADD'L","","","","","4",2,0,"300970","OOS",0
1,"27820A","LT2782 ADD'L","","","","","4",0,0,"","",0
1,"27830A","LT2783 ADD'L","","","","","7",2,0,"300970","",0
1,"27840A","LT2784 ADD'L","","","","","4",0,0,"","",0
1,"27850A","LT2785 ADD'L","","","","","7",2,0,"300970","",0
1,"27860A","LT2786 ADD'L","","","","","4",0,0,"","",0
1,"27870A","LT2787 ADD'L","","","","","7",2,0,"300970","",0
1,"27880A","LT2788 ADD'L","","","","","4",0,0,"","",0
1,"27890A","LT2789 ADD'L","","","","","7",2,0,"300970","",0
1,"28140A","LT2814 ADD'L","","","","","7",2,0,"300970","oos",0
1,"28150A","LT2815 ADD'L","","","","","7",2,0,"300970","",0
1,"28160A","LT2816 ADD'L","","","","","7",2,0,"300970","",0
1,"28170A","LT2817 ADD'L","","","","","7",2,0,"300970","",0
1,"28180A","LT2818 ADD'L","","","","","4",0,0,"","",0
1,"28220A","LT2822 ADD;L","","","","","7",2,0,"300970","",0
1,"28230A","LT2823 ADD'L","","","","","7",2,0,"300970","SOLD",0
1,"28240A","LT2824 ADD'L","","","","","4",0,0,"","",0
1,"28250A","LT2825 ADD'L","","","","","5",52,0,"305970","OOS",0
1,"28260A","LT2826 ADD'L","","","","","7",2,0,"300970","",0
1,"28200A","LT2820 ADD'L","","","","","4",0,0,"","",0
1,"28510A","LT2851 ADD'L","","","","","4",0,0,"","",0
1,"28520A","LT2852 ADD'L","","","","","7",2,0,"300970","",0
1,"28530A","LT2853 ADD'L","","","","","7",2,0,"300970","",0
1,"28210A","LT2821 ADD'L","","","","","4",0,0,"","",0
1,"28190A","LT2819 ADD'L","","","","","4",0,0,"","",0
1,"28210B","LT2821 B ADD'L","","","","","4",0,0,"","",0
1,"28600A","LT2860 ADD'L","","","","","4",2,0,"300970","OOS",0
1,"28620A","LT2862 ADD'L","","","","","7",2,0,"300970","",0
1,"28610A","LT2861 ADD'L","","","","","4",0,0,"","",0
1,"28640A","LT2864 ADD'L","","","","","4",2,0,"300970","OOS",0
1,"28650A","LT2865 ADD'L","","","","","4",0,0,"","",0
1,"15390","FORD","F150","","1FTEX1C87FKE51738","4390","5",42,110,"304970","",2015
1,"15400","FORD","F150","","1FTEX1C89FKE31474","8000","5",22,110,"302970","",2015
1,"15410","FORD","F150","","1FTEX1C88FKE31482","4390","5",42,110,"304970","",2015
1,"15420","FORD","F150","","1FTEX1C80FKE51726","4390","5",42,110,"304970","",2015
1,"15430","FORD","F150","","1FTEX1C89FKE51739","4390","4",2,110,"300970","OOS",2015
1,"15440","FORD","F150","","1FTEX1C87FKE31473","4390","5",42,110,"304970","",2015
1,"29170","FORD","F350","","1FDRF3GT9GEB00856","26000","5",42,205,"304970","",2016
1,"75550","2"" GRUNDOMAT","55P BASIC PACKAGE","","P5552458619","","5",92,778,"309970","",2016
1,"75560","2"" GRUNDOMAT","55P BASIC PACKAGE","","P5552458620","","5",92,778,"309970","",2016
1,"75610","2"" GRUNDOMAT","55P BASIC PACKAGE","","P5552458621","","5",102,778,"310970","",2016
1,"75620","2"" GRUNDOMAT","55P BASIC PACKAGE","","P5552458622","","5",102,778,"310970","",2016
1,"75630","2"" GRUNDOMAT","55P BASIC PACKAGE","","P5552458623","","5",102,778,"310970","",2016
1,"48340","MARKSMAN","MINI EX","","1M9BE1424FL516426","2100","5",82,401,"308970","",2016
1,"48350","MARKSMAN","MINI EX","","1M9BE1422FL516425","2100","5",82,401,"308970","",2016
1,"15450","FORD","F150","","1FTEX1CG0GKD18702","4430","5",32,110,"303970","",2016
1,"29180","FORD","F350","","1FDRF3GT7GEB00855","26000","5",42,205,"304970","",2016
1,"52050","SULLIVAN","PALATEK","185CFM","32679","","6",42,510,"304970","",2016
1,"9961821","PORTABLE LIGHTING","","TBD","","","4",0,0,"","",0
1,"52060","SULLIVAN","PALATEK","185CFM","32712","","5",42,510,"304970","",2016
1,"52070","SULLIVAN","PALATEK","185CFM","32738","","5",42,510,"304970","",2016
1,"9931570","A003157","","TBD","","","5",0,0,"","",0
1,"9930510","A000283","","TBD","","","4",0,0,"","",0
1,"9932060","A000307","","TBD","","","4",0,0,"","",0
1,"37000","A000370","","","","","4",0,0,"","",0
1,"9937300","A000373","","TBD","","","4",0,0,"","",0
1,"9997300","A000973","","TBD","","","4",0,0,"","",0
1,"9916460","A001646","","TBD","","","4",0,0,"","",0
1,"9919640","A001964","","TBD","","","5",0,0,"","",0
1,"9925041","A002504","","TBD","","","5",0,0,"","",0
1,"9925240","A002524","","TBD","","","5",0,0,"","",0
1,"9943090","A002901","","TBD","","","5",0,0,"","",0
1,"9929320","A002932","","TBD","","","5",0,0,"","",0
1,"9929330","A002933","","TBD","","","5",0,0,"","",0
1,"9968480","A003468","","TBD","","","5",0,0,"","",0
1,"9935501","A003550","","TBD","","","5",0,0,"","",0
1,"62621","A003589","","","","","5",0,0,"","",0
1,"93380","A003653","","","","","5",0,0,"","",0
1,"28941","ADD'L-FORD F350","COMPRESSOR,TOOL BOXES","","","","5",0,0,"","",0
1,"28951","ADD'L FORD F350","COMPRESSOR TOOL BOXES","","","","5",0,0,"","",0
1,"97591","SAVIN MP6002SP-HDS","","","","","4",0,0,"","",0
1,"62950","WACKER ISUZU","KW 25 TOWABLE","","5741937","","5",62,651,"306970","TUC",2016
1,"64040","TRAILBLAZER","302 AIR PAK","","MG270973R","","5",82,651,"308970","",2016
1,"64940","MULTIQUIP","GAW180HEA","","5760703","","5",42,651,"304970","",2016
1,"64950","MULTIQIP","GAW180HEA","","5759129","","5",42,651,"304970","",2016
1,"64960","MULTIQUIP","GAW180HEA","","5755162","","5",42,651,"304970","",2016
1,"64970","MULTIQUIP","GAW180HEA","","5759125","","5",42,651,"304970","",2016
1,"29190","FORD","F350","","1FDRF3GTXGEB62847","26000","5",42,205,"304970","",2016
1,"29200","FORD","F350","","1FDRF3GT1GEB62848","26000","5",52,205,"305970","",2016
1,"29210","FREIGHTLINER","M2106","","1FVACWDT9GHHA5901","26000","5",42,210,"304970","",2016
1,"29220","FREIGHTLINER","M2106","","1FVACWDT0GHHA5902","26000","5",42,210,"304970","",2016
1,"29230","FREIGHTLINER","M2106","","1FVACWDT2GHHA5903","26000","5",42,210,"304970","",2016
1,"48360","DITCH WITCH","FX60","SN# CMWFX60XCE0000866","1DSV183T6E1701162","5340","5",52,432,"305970","TAHOE",2014
1,"48370","DITCH WITCH","FX60","SN# CMWFX60XLE0000886","1DSV183T3E1701183","5340","5",82,432,"308970","",2014
1,"36820","JOHN DEERE","26G","","1FF026GXLFK261050","","5",52,320,"305970","TAHOE",2015
1,"36830","JOHN DEERE","26G","","1FF026GXKFK261011","","5",52,320,"305970","TAHOE",2015
1,"57820","AIRMAN","PDS 175","","53-5B23178","","7",42,500,"300970","",2007
1,"29570","FORD","F350","","1FDRF3GTXGEC61443","26000","4",2,205,"300970","OOS",2016
1,"29580","FORD","F350","","1FDRF3GT1GEC61444","26000","5",92,205,"309970","",2016
1,"15460","FORD","F150","","1FTEX1CG1GKD18711","7999","5",22,110,"302970","",2016
1,"70021","MULTIQUIP","MTX70 HD","","A7816","","5",42,708,"304970","",2016
1,"70031","MULTIQUIP","MTX 70 HD","","A7984","","5",42,708,"304970","",2016
1,"70041","MULTIQUIP","MTX 70HD","","A7856","","5",42,708,"304970","",2016
